		ELEVATION	BASEDEMAND	INITQUALITY	PRESSURE	HEAD	DEMAND	QUALITY
32	42:00:00	110,00	17,00	1,00	82,24	299,80	8,67	0,00
33	42:00:00	180,00	1,50	1,00	51,92	299,82	0,77	0,00
34	42:00:00	190,00	1,50	1,00	47,59	299,82	0,77	0,00
35	42:00:00	110,00	0,00	1,00	82,25	299,82	0,00	0,00
36	42:00:00	110,00	1,00	1,00	82,25	299,82	0,51	0,00
26	42:00:00	235,00	0,00	1,00	28,09	299,83	-25,74	0,00
1	43:00:00	50,00	-694,40	1,00	107,98	299,20	0,00	0,00
2	43:00:00	100,00	8,00	1,00	86,31	299,20	5,92	0,00
3	43:00:00	60,00	14,00	1,00	103,65	299,20	10,36	0,00
4	43:00:00	60,00	8,00	1,00	103,65	299,20	5,92	0,00
5	43:00:00	100,00	8,00	1,00	86,31	299,20	5,92	0,00
6	43:00:00	125,00	5,00	1,00	75,49	299,21	3,70	0,00
7	43:00:00	160,00	4,00	1,00	60,33	299,23	2,96	0,00
8	43:00:00	110,00	9,00	1,00	81,99	299,23	6,66	0,00
9	43:00:00	180,00	14,00	1,00	51,66	299,23	10,36	0,00
10	43:00:00	130,00	5,00	1,00	73,33	299,23	3,70	0,00
11	43:00:00	185,00	34,78	1,00	49,50	299,25	25,74	0,00
12	43:00:00	210,00	16,00	1,00	38,70	299,32	11,84	0,00
13	43:00:00	210,00	2,00	1,00	38,72	299,35	1,48	0,00
14	43:00:00	200,00	2,00	1,00	43,06	299,38	1,48	0,00
15	43:00:00	190,00	2,00	1,00	47,41	299,42	1,48	0,00
16	43:00:00	150,00	20,00	1,00	64,70	299,32	14,80	0,00
17	43:00:00	180,00	20,00	1,00	51,70	299,32	14,80	0,00
18	43:00:00	100,00	20,00	1,00	86,36	299,31	14,80	0,00
19	43:00:00	150,00	5,00	1,00	64,70	299,31	3,70	0,00
20	43:00:00	170,00	19,00	1,00	56,06	299,37	14,06	0,00
21	43:00:00	150,00	16,00	1,00	64,72	299,37	11,84	0,00
22	43:00:00	200,00	10,00	1,00	43,06	299,37	7,40	0,00
23	43:00:00	230,00	8,00	1,00	30,16	299,60	5,92	0,00
24	43:00:00	190,00	11,00	1,00	47,43	299,47	8,14	0,00
25	43:00:00	230,00	6,00	1,00	30,19	299,67	4,44	0,00
27	43:00:00	130,00	8,00	1,00	73,51	299,66	5,92	0,00
28	43:00:00	110,00	0,00	1,00	82,18	299,66	0,00	0,00
29	43:00:00	110,00	7,00	1,00	82,18	299,66	5,18	0,00
30	43:00:00	130,00	3,00	1,00	73,51	299,66	2,22	0,00
31	43:00:00	190,00	17,00	1,00	47,52	299,66	12,58	0,00
32	43:00:00	110,00	17,00	1,00	82,03	299,31	12,58	0,00
33	43:00:00	180,00	1,50	1,00	51,72	299,37	1,11	0,00
34	43:00:00	190,00	1,50	1,00	47,39	299,37	1,11	0,00
35	43:00:00	110,00	0,00	1,00	82,18	299,66	0,00	0,00
36	43:00:00	110,00	1,00	1,00	82,18	299,66	0,74	0,00
26	43:00:00	235,00	0,00	1,00	28,05	299,73	-238,86	0,00
1	44:00:00	50,00	-694,40	1,00	107,30	297,62	0,00	0,00
2	44:00:00	100,00	8,00	1,00	85,63	297,62	8,96	0,00
3	44:00:00	60,00	14,00	1,00	102,96	297,62	15,68	0,00
4	44:00:00	60,00	8,00	1,00	102,96	297,62	8,96	0,00
5	44:00:00	100,00	8,00	1,00	85,63	297,63	8,96	0,00
6	44:00:00	125,00	5,00	1,00	74,81	297,64	5,60	0,00
7	44:00:00	160,00	4,00	1,00	59,66	297,68	4,48	0,00
8	44:00:00	110,00	9,00	1,00	81,32	297,68	10,08	0,00
9	44:00:00	180,00	14,00	1,00	51,00	297,69	15,68	0,00
10	44:00:00	130,00	5,00	1,00	72,66	297,68	5,60	0,00
11	44:00:00	185,00	34,78	1,00	48,84	297,72	38,95	0,00
12	44:00:00	210,00	16,00	1,00	38,08	297,88	17,92	0,00
13	44:00:00	210,00	2,00	1,00	38,11	297,95	2,24	0,00
14	44:00:00	200,00	2,00	1,00	42,47	298,01	2,24	0,00
15	44:00:00	190,00	2,00	1,00	46,84	298,10	2,24	0,00
16	44:00:00	150,00	20,00	1,00	64,07	297,87	22,40	0,00
17	44:00:00	180,00	20,00	1,00	51,07	297,87	22,40	0,00
18	44:00:00	100,00	20,00	1,00	85,73	297,86	22,40	0,00
19	44:00:00	150,00	5,00	1,00	64,07	297,86	5,60	0,00
20	44:00:00	170,00	19,00	1,00	55,46	297,99	21,28	0,00
21	44:00:00	150,00	16,00	1,00	64,12	297,98	17,92	0,00
22	44:00:00	200,00	10,00	1,00	42,45	297,98	11,20	0,00
23	44:00:00	230,00	8,00	1,00	29,67	298,48	8,96	0,00
24	44:00:00	190,00	11,00	1,00	46,88	298,20	12,32	0,00
25	44:00:00	230,00	6,00	1,00	29,73	298,62	6,72	0,00
27	44:00:00	130,00	8,00	1,00	73,06	298,61	8,96	0,00
28	44:00:00	110,00	0,00	1,00	81,72	298,60	0,00	0,00
29	44:00:00	110,00	7,00	1,00	81,72	298,60	7,84	0,00
30	44:00:00	130,00	3,00	1,00	73,06	298,60	3,36	0,00
31	44:00:00	190,00	17,00	1,00	47,06	298,62	19,04	0,00
32	44:00:00	110,00	17,00	1,00	81,40	297,86	19,04	0,00
33	44:00:00	180,00	1,50	1,00	51,12	297,98	1,68	0,00
34	44:00:00	190,00	1,50	1,00	46,79	297,98	1,68	0,00
35	44:00:00	110,00	0,00	1,00	81,72	298,60	0,00	0,00
36	44:00:00	110,00	1,00	1,00	81,72	298,60	1,12	0,00
26	44:00:00	235,00	0,00	1,00	27,62	298,75	-361,51	0,00
1	45:00:00	50,00	-694,40	1,00	106,46	295,70	0,00	0,00
2	45:00:00	100,00	8,00	1,00	84,80	295,70	10,72	0,00
3	45:00:00	60,00	14,00	1,00	102,13	295,70	18,76	0,00
4	45:00:00	60,00	8,00	1,00	102,13	295,70	10,72	0,00
5	45:00:00	100,00	8,00	1,00	84,80	295,71	10,72	0,00
6	45:00:00	125,00	5,00	1,00	73,98	295,73	6,70	0,00
7	45:00:00	160,00	4,00	1,00	58,83	295,78	5,36	0,00
8	45:00:00	110,00	9,00	1,00	80,50	295,78	12,06	0,00
9	45:00:00	180,00	14,00	1,00	50,18	295,80	18,76	0,00
10	45:00:00	130,00	5,00	1,00	71,83	295,78	6,70	0,00
11	45:00:00	185,00	34,78	1,00	48,03	295,84	46,61	0,00
12	45:00:00	210,00	16,00	1,00	37,29	296,06	21,44	0,00
13	45:00:00	210,00	2,00	1,00	37,33	296,16	2,68	0,00
14	45:00:00	200,00	2,00	1,00	41,70	296,25	2,68	0,00
15	45:00:00	190,00	2,00	1,00	46,09	296,36	2,68	0,00
16	45:00:00	150,00	20,00	1,00	63,28	296,04	26,80	0,00
17	45:00:00	180,00	20,00	1,00	50,28	296,04	26,80	0,00
18	45:00:00	100,00	20,00	1,00	84,94	296,03	26,80	0,00
19	45:00:00	150,00	5,00	1,00	63,28	296,03	6,70	0,00
20	45:00:00	170,00	19,00	1,00	54,69	296,22	25,46	0,00
21	45:00:00	150,00	16,00	1,00	63,35	296,19	21,44	0,00
22	45:00:00	200,00	10,00	1,00	41,68	296,19	13,40	0,00
23	45:00:00	230,00	8,00	1,00	28,99	296,90	10,72	0,00
24	45:00:00	190,00	11,00	1,00	46,15	296,51	14,74	0,00
25	45:00:00	230,00	6,00	1,00	29,07	297,10	8,04	0,00
27	45:00:00	130,00	8,00	1,00	72,39	297,08	10,72	0,00
28	45:00:00	110,00	0,00	1,00	81,06	297,07	0,00	0,00
29	45:00:00	110,00	7,00	1,00	81,06	297,07	9,38	0,00
30	45:00:00	130,00	3,00	1,00	72,39	297,07	4,02	0,00
31	45:00:00	190,00	17,00	1,00	46,40	297,09	22,78	0,00
32	45:00:00	110,00	17,00	1,00	80,61	296,03	22,78	0,00
33	45:00:00	180,00	1,50	1,00	50,35	296,19	2,01	0,00
34	45:00:00	190,00	1,50	1,00	46,01	296,19	2,01	0,00
35	45:00:00	110,00	0,00	1,00	81,06	297,07	0,00	0,00
36	45:00:00	110,00	1,00	1,00	81,06	297,07	1,34	0,00
26	45:00:00	235,00	0,00	1,00	26,98	297,27	-432,53	0,00
1	46:00:00	50,00	-694,40	1,00	105,77	294,11	0,00	0,00
2	46:00:00	100,00	8,00	1,00	84,11	294,11	10,08	0,00
3	46:00:00	60,00	14,00	1,00	101,44	294,10	17,64	0,00
4	46:00:00	60,00	8,00	1,00	101,44	294,11	10,08	0,00
5	46:00:00	100,00	8,00	1,00	84,11	294,11	10,08	0,00
6	46:00:00	125,00	5,00	1,00	73,28	294,13	6,30	0,00
7	46:00:00	160,00	4,00	1,00	58,14	294,18	5,04	0,00
8	46:00:00	110,00	9,00	1,00	79,80	294,18	11,34	0,00
9	46:00:00	180,00	14,00	1,00	49,48	294,19	17,64	0,00
10	46:00:00	130,00	5,00	1,00	71,14	294,17	6,30	0,00
11	46:00:00	185,00	34,78	1,00	47,33	294,23	43,82	0,00
12	46:00:00	210,00	16,00	1,00	36,58	294,43	20,16	0,00
13	46:00:00	210,00	2,00	1,00	36,62	294,51	2,52	0,00
14	46:00:00	200,00	2,00	1,00	40,99	294,59	2,52	0,00
15	46:00:00	190,00	2,00	1,00	45,36	294,70	2,52	0,00
16	46:00:00	150,00	20,00	1,00	62,57	294,41	25,20	0,00
17	46:00:00	180,00	20,00	1,00	49,57	294,41	25,20	0,00
18	46:00:00	100,00	20,00	1,00	84,23	294,40	25,20	0,00
19	46:00:00	150,00	5,00	1,00	62,57	294,40	6,30	0,00
20	46:00:00	170,00	19,00	1,00	53,97	294,57	23,94	0,00
21	46:00:00	150,00	16,00	1,00	62,63	294,54	20,16	0,00
22	46:00:00	200,00	10,00	1,00	40,97	294,54	12,60	0,00
23	46:00:00	230,00	8,00	1,00	28,24	295,17	10,08	0,00
24	46:00:00	190,00	11,00	1,00	45,42	294,83	13,86	0,00
25	46:00:00	230,00	6,00	1,00	28,32	295,35	7,56	0,00
27	46:00:00	130,00	8,00	1,00	71,64	295,33	10,08	0,00
28	46:00:00	110,00	0,00	1,00	80,30	295,33	0,00	0,00
29	46:00:00	110,00	7,00	1,00	80,30	295,33	8,82	0,00
30	46:00:00	130,00	3,00	1,00	71,64	295,32	3,78	0,00
31	46:00:00	190,00	17,00	1,00	45,64	295,34	21,42	0,00
32	46:00:00	110,00	17,00	1,00	79,90	294,40	21,42	0,00
33	46:00:00	180,00	1,50	1,00	49,63	294,54	1,89	0,00
34	46:00:00	190,00	1,50	1,00	45,30	294,54	1,89	0,00
35	46:00:00	110,00	0,00	1,00	80,30	295,33	0,00	0,00
36	46:00:00	110,00	1,00	1,00	80,30	295,33	1,26	0,00
26	46:00:00	235,00	0,00	1,00	26,22	295,51	-406,70	0,00
1	47:00:00	50,00	-694,40	1,00	105,28	292,98	0,00	0,00
2	47:00:00	100,00	8,00	1,00	83,62	292,98	7,76	0,00
3	47:00:00	60,00	14,00	1,00	100,95	292,98	13,58	0,00
4	47:00:00	60,00	8,00	1,00	100,95	292,98	7,76	0,00
5	47:00:00	100,00	8,00	1,00	83,62	292,98	7,76	0,00
6	47:00:00	125,00	5,00	1,00	72,79	292,99	4,85	0,00
7	47:00:00	160,00	4,00	1,00	57,64	293,03	3,88	0,00
8	47:00:00	110,00	9,00	1,00	79,30	293,02	8,73	0,00
9	47:00:00	180,00	14,00	1,00	48,98	293,03	13,58	0,00
10	47:00:00	130,00	5,00	1,00	70,64	293,02	4,85	0,00
11	47:00:00	185,00	34,78	1,00	46,82	293,06	33,74	0,00
12	47:00:00	210,00	16,00	1,00	36,04	293,18	15,52	0,00
13	47:00:00	210,00	2,00	1,00	36,06	293,23	1,94	0,00
14	47:00:00	200,00	2,00	1,00	40,42	293,28	1,94	0,00
15	47:00:00	190,00	2,00	1,00	44,78	293,35	1,94	0,00
16	47:00:00	150,00	20,00	1,00	62,03	293,17	19,40	0,00
17	47:00:00	180,00	20,00	1,00	49,04	293,17	19,40	0,00
18	47:00:00	100,00	20,00	1,00	83,70	293,16	19,40	0,00
19	47:00:00	150,00	5,00	1,00	62,03	293,16	4,85	0,00
20	47:00:00	170,00	19,00	1,00	53,41	293,27	18,43	0,00
21	47:00:00	150,00	16,00	1,00	62,07	293,25	15,52	0,00
22	47:00:00	200,00	10,00	1,00	40,41	293,25	9,70	0,00
23	47:00:00	230,00	8,00	1,00	27,57	293,64	7,76	0,00
24	47:00:00	190,00	11,00	1,00	44,81	293,43	10,67	0,00
25	47:00:00	230,00	6,00	1,00	27,62	293,75	5,82	0,00
27	47:00:00	130,00	8,00	1,00	70,95	293,74	7,76	0,00
28	47:00:00	110,00	0,00	1,00	79,61	293,73	0,00	0,00
29	47:00:00	110,00	7,00	1,00	79,61	293,73	6,79	0,00
30	47:00:00	130,00	3,00	1,00	70,95	293,73	2,91	0,00
31	47:00:00	190,00	17,00	1,00	44,95	293,74	16,49	0,00
32	47:00:00	110,00	17,00	1,00	79,36	293,16	16,49	0,00
33	47:00:00	180,00	1,50	1,00	49,07	293,25	1,45	0,00
34	47:00:00	190,00	1,50	1,00	44,74	293,25	1,45	0,00
35	47:00:00	110,00	0,00	1,00	79,61	293,73	0,00	0,00
36	47:00:00	110,00	1,00	1,00	79,61	293,73	0,97	0,00
26	47:00:00	235,00	0,00	1,00	25,50	293,84	-313,10	0,00
1	48:00:00	50,00	-694,40	1,00	104,83	291,93	0,00	0,00
2	48:00:00	100,00	8,00	1,00	83,16	291,93	6,56	0,00
3	48:00:00	60,00	14,00	1,00	100,50	291,93	11,48	0,00
4	48:00:00	60,00	8,00	1,00	100,50	291,93	6,56	0,00
5	48:00:00	100,00	8,00	1,00	83,17	291,93	6,56	0,00
6	48:00:00	125,00	5,00	1,00	72,34	291,94	4,10	0,00
7	48:00:00	160,00	4,00	1,00	57,18	291,97	3,28	0,00
8	48:00:00	110,00	9,00	1,00	78,85	291,96	7,38	0,00
9	48:00:00	180,00	14,00	1,00	48,52	291,97	11,48	0,00
10	48:00:00	130,00	5,00	1,00	70,18	291,96	4,10	0,00
11	48:00:00	185,00	34,78	1,00	46,36	291,99	28,52	0,00
12	48:00:00	210,00	16,00	1,00	35,56	292,08	13,12	0,00
13	48:00:00	210,00	2,00	1,00	35,58	292,12	1,64	0,00
14	48:00:00	200,00	2,00	1,00	39,93	292,15	1,64	0,00
15	48:00:00	190,00	2,00	1,00	44,28	292,20	1,64	0,00
16	48:00:00	150,00	20,00	1,00	61,56	292,07	16,40	0,00
17	48:00:00	180,00	20,00	1,00	48,56	292,07	16,40	0,00
18	48:00:00	100,00	20,00	1,00	83,22	292,07	16,40	0,00
19	48:00:00	150,00	5,00	1,00	61,56	292,07	4,10	0,00
20	48:00:00	170,00	19,00	1,00	52,92	292,14	15,58	0,00
21	48:00:00	150,00	16,00	1,00	61,59	292,13	13,12	0,00
22	48:00:00	200,00	10,00	1,00	39,92	292,13	8,20	0,00
23	48:00:00	230,00	8,00	1,00	27,04	292,41	6,56	0,00
24	48:00:00	190,00	11,00	1,00	44,31	292,26	9,02	0,00
25	48:00:00	230,00	6,00	1,00	27,08	292,50	4,92	0,00
27	48:00:00	130,00	8,00	1,00	70,41	292,49	6,56	0,00
28	48:00:00	110,00	0,00	1,00	79,07	292,48	0,00	0,00
29	48:00:00	110,00	7,00	1,00	79,07	292,48	5,74	0,00
30	48:00:00	130,00	3,00	1,00	70,40	292,48	2,46	0,00
31	48:00:00	190,00	17,00	1,00	44,41	292,49	13,94	0,00
32	48:00:00	110,00	17,00	1,00	78,89	292,07	13,94	0,00
33	48:00:00	180,00	1,50	1,00	48,59	292,13	1,23	0,00
34	48:00:00	190,00	1,50	1,00	44,25	292,13	1,23	0,00
35	48:00:00	110,00	0,00	1,00	79,07	292,48	0,00	0,00
36	48:00:00	110,00	1,00	1,00	79,07	292,48	0,82	0,00
26	48:00:00	235,00	0,00	1,00	24,94	292,57	-264,68	0,00
1	49:00:00	50,00	-694,40	1,00	109,01	301,57	-513,86	0,00
2	49:00:00	100,00	8,00	1,00	86,09	298,69	10,96	0,00
3	49:00:00	60,00	14,00	1,00	103,25	298,29	19,18	0,00
4	49:00:00	60,00	8,00	1,00	103,15	298,05	10,96	0,00
5	49:00:00	100,00	8,00	1,00	85,81	298,03	10,96	0,00
6	49:00:00	125,00	5,00	1,00	74,46	296,85	6,85	0,00
7	49:00:00	160,00	4,00	1,00	58,18	294,27	5,48	0,00
8	49:00:00	110,00	9,00	1,00	79,84	294,26	12,33	0,00
9	49:00:00	180,00	14,00	1,00	49,36	293,92	19,18	0,00
10	49:00:00	130,00	5,00	1,00	71,17	294,26	6,85	0,00
11	49:00:00	185,00	34,78	1,00	46,95	293,36	47,65	0,00
12	49:00:00	210,00	16,00	1,00	35,60	292,16	21,92	0,00
13	49:00:00	210,00	2,00	1,00	35,45	291,82	2,74	0,00
14	49:00:00	200,00	2,00	1,00	39,72	291,68	2,74	0,00
15	49:00:00	190,00	2,00	1,00	44,03	291,62	2,74	0,00
16	49:00:00	150,00	20,00	1,00	61,31	291,50	27,40	0,00
17	49:00:00	180,00	20,00	1,00	48,31	291,49	27,40	0,00
18	49:00:00	100,00	20,00	1,00	82,97	291,48	27,40	0,00
19	49:00:00	150,00	5,00	1,00	61,30	291,48	6,85	0,00
20	49:00:00	170,00	19,00	1,00	52,71	291,65	26,03	0,00
21	49:00:00	150,00	16,00	1,00	61,36	291,62	21,92	0,00
22	49:00:00	200,00	10,00	1,00	39,70	291,62	13,70	0,00
23	49:00:00	230,00	8,00	1,00	26,66	291,52	10,96	0,00
24	49:00:00	190,00	11,00	1,00	44,02	291,58	15,07	0,00
25	49:00:00	230,00	6,00	1,00	26,64	291,49	8,22	0,00
27	49:00:00	130,00	8,00	1,00	69,96	291,47	10,96	0,00
28	49:00:00	110,00	0,00	1,00	78,63	291,46	0,00	0,00
29	49:00:00	110,00	7,00	1,00	78,63	291,46	9,59	0,00
30	49:00:00	130,00	3,00	1,00	69,96	291,46	4,11	0,00
31	49:00:00	190,00	17,00	1,00	43,97	291,48	23,29	0,00
32	49:00:00	110,00	17,00	1,00	78,63	291,48	23,29	0,00
33	49:00:00	180,00	1,50	1,00	48,37	291,62	2,06	0,00
34	49:00:00	190,00	1,50	1,00	44,03	291,62	2,06	0,00
35	49:00:00	110,00	0,00	1,00	78,63	291,46	0,00	0,00
36	49:00:00	110,00	1,00	1,00	78,63	291,46	1,37	0,00
26	49:00:00	235,00	0,00	1,00	24,47	291,48	71,65	0,00
1	50:00:00	50,00	-694,40	1,00	112,34	309,26	-638,85	0,00
2	50:00:00	100,00	8,00	1,00	88,81	304,95	8,24	0,00
3	50:00:00	60,00	14,00	1,00	105,89	304,38	14,42	0,00
4	50:00:00	60,00	8,00	1,00	105,72	303,98	8,24	0,00
5	50:00:00	100,00	8,00	1,00	88,37	303,94	8,24	0,00
6	50:00:00	125,00	5,00	1,00	76,70	302,02	5,15	0,00
7	50:00:00	160,00	4,00	1,00	59,70	297,78	4,12	0,00
8	50:00:00	110,00	9,00	1,00	81,36	297,78	9,27	0,00
9	50:00:00	180,00	14,00	1,00	50,78	297,18	14,42	0,00
10	50:00:00	130,00	5,00	1,00	72,70	297,77	5,15	0,00
11	50:00:00	185,00	34,78	1,00	48,18	296,19	35,82	0,00
12	50:00:00	210,00	16,00	1,00	36,32	293,81	16,48	0,00
13	50:00:00	210,00	2,00	1,00	36,01	293,10	2,06	0,00
14	50:00:00	200,00	2,00	1,00	40,20	292,77	2,06	0,00
15	50:00:00	190,00	2,00	1,00	44,45	292,58	2,06	0,00
16	50:00:00	150,00	20,00	1,00	61,80	292,63	20,60	0,00
17	50:00:00	180,00	20,00	1,00	48,78	292,58	20,60	0,00
18	50:00:00	100,00	20,00	1,00	83,44	292,58	20,60	0,00
19	50:00:00	150,00	5,00	1,00	61,78	292,58	5,15	0,00
20	50:00:00	170,00	19,00	1,00	53,19	292,75	19,57	0,00
21	50:00:00	150,00	16,00	1,00	61,85	292,74	16,48	0,00
22	50:00:00	200,00	10,00	1,00	40,18	292,74	10,30	0,00
23	50:00:00	230,00	8,00	1,00	26,88	292,05	8,24	0,00
24	50:00:00	190,00	11,00	1,00	44,38	292,41	11,33	0,00
25	50:00:00	230,00	6,00	1,00	26,81	291,87	6,18	0,00
27	50:00:00	130,00	8,00	1,00	70,13	291,86	8,24	0,00
28	50:00:00	110,00	0,00	1,00	78,80	291,85	0,00	0,00
29	50:00:00	110,00	7,00	1,00	78,80	291,85	7,21	0,00
30	50:00:00	130,00	3,00	1,00	70,13	291,85	3,09	0,00
31	50:00:00	190,00	17,00	1,00	44,14	291,86	17,51	0,00
32	50:00:00	110,00	17,00	1,00	79,11	292,58	17,51	0,00
33	50:00:00	180,00	1,50	1,00	48,85	292,74	1,55	0,00
34	50:00:00	190,00	1,50	1,00	44,52	292,74	1,55	0,00
35	50:00:00	110,00	0,00	1,00	78,80	291,85	0,00	0,00
36	50:00:00	110,00	1,00	1,00	78,80	291,85	1,03	0,00
26	50:00:00	235,00	0,00	1,00	24,60	291,78	306,38	0,00
1	51:00:00	50,00	-694,40	1,00	113,27	311,42	-638,85	0,00
2	51:00:00	100,00	8,00	1,00	89,74	307,10	6,48	0,00
3	51:00:00	60,00	14,00	1,00	106,83	306,54	11,34	0,00
4	51:00:00	60,00	8,00	1,00	106,65	306,13	6,48	0,00
5	51:00:00	100,00	8,00	1,00	89,30	306,08	6,48	0,00
6	51:00:00	125,00	5,00	1,00	77,61	304,12	4,05	0,00
7	51:00:00	160,00	4,00	1,00	60,55	299,74	3,24	0,00
8	51:00:00	110,00	9,00	1,00	82,22	299,74	7,29	0,00
9	51:00:00	180,00	14,00	1,00	51,62	299,12	11,34	0,00
10	51:00:00	130,00	5,00	1,00	73,55	299,74	4,05	0,00
11	51:00:00	185,00	34,78	1,00	49,00	298,08	28,17	0,00
12	51:00:00	210,00	16,00	1,00	37,04	295,49	12,96	0,00
13	51:00:00	210,00	2,00	1,00	36,70	294,71	1,62	0,00
14	51:00:00	200,00	2,00	1,00	40,88	294,34	1,62	0,00
15	51:00:00	190,00	2,00	1,00	45,11	294,11	1,62	0,00
16	51:00:00	150,00	20,00	1,00	62,48	294,21	16,20	0,00
17	51:00:00	180,00	20,00	1,00	49,46	294,15	16,20	0,00
18	51:00:00	100,00	20,00	1,00	84,12	294,15	16,20	0,00
19	51:00:00	150,00	5,00	1,00	62,46	294,16	4,05	0,00
20	51:00:00	170,00	19,00	1,00	53,87	294,33	15,39	0,00
21	51:00:00	150,00	16,00	1,00	62,53	294,32	12,96	0,00
22	51:00:00	200,00	10,00	1,00	40,87	294,32	8,10	0,00
23	51:00:00	230,00	8,00	1,00	27,47	293,40	6,48	0,00
24	51:00:00	190,00	11,00	1,00	45,02	293,89	8,91	0,00
25	51:00:00	230,00	6,00	1,00	27,37	293,16	4,86	0,00
27	51:00:00	130,00	8,00	1,00	70,70	293,16	6,48	0,00
28	51:00:00	110,00	0,00	1,00	79,36	293,15	0,00	0,00
29	51:00:00	110,00	7,00	1,00	79,36	293,15	5,67	0,00
30	51:00:00	130,00	3,00	1,00	70,69	293,15	2,43	0,00
31	51:00:00	190,00	17,00	1,00	44,70	293,16	13,77	0,00
32	51:00:00	110,00	17,00	1,00	79,79	294,15	13,77	0,00
33	51:00:00	180,00	1,50	1,00	49,53	294,32	1,22	0,00
34	51:00:00	190,00	1,50	1,00	45,20	294,32	1,22	0,00
35	51:00:00	110,00	0,00	1,00	79,36	293,15	0,00	0,00
36	51:00:00	110,00	1,00	1,00	79,36	293,15	0,81	0,00
26	51:00:00	235,00	0,00	1,00	25,14	293,03	377,40	0,00
1	52:00:00	50,00	-694,40	1,00	113,81	312,66	-638,85	0,00
2	52:00:00	100,00	8,00	1,00	90,28	308,35	7,04	0,00
3	52:00:00	60,00	14,00	1,00	107,37	307,79	12,32	0,00
4	52:00:00	60,00	8,00	1,00	107,19	307,38	7,04	0,00
5	52:00:00	100,00	8,00	1,00	89,84	307,33	7,04	0,00
6	52:00:00	125,00	5,00	1,00	78,16	305,38	4,40	0,00
7	52:00:00	160,00	4,00	1,00	61,12	301,05	3,52	0,00
8	52:00:00	110,00	9,00	1,00	82,78	301,05	7,92	0,00
9	52:00:00	180,00	14,00	1,00	52,19	300,44	12,32	0,00
10	52:00:00	130,00	5,00	1,00	74,12	301,05	4,40	0,00
11	52:00:00	185,00	34,78	1,00	49,57	299,41	30,61	0,00
12	52:00:00	210,00	16,00	1,00	37,65	296,89	14,08	0,00
13	52:00:00	210,00	2,00	1,00	37,32	296,13	1,76	0,00
14	52:00:00	200,00	2,00	1,00	41,50	295,78	1,76	0,00
15	52:00:00	190,00	2,00	1,00	45,74	295,56	1,76	0,00
16	52:00:00	150,00	20,00	1,00	63,10	295,63	17,60	0,00
17	52:00:00	180,00	20,00	1,00	50,08	295,58	17,60	0,00
18	52:00:00	100,00	20,00	1,00	84,74	295,58	17,60	0,00
19	52:00:00	150,00	5,00	1,00	63,08	295,59	4,40	0,00
20	52:00:00	170,00	19,00	1,00	54,49	295,76	16,72	0,00
21	52:00:00	150,00	16,00	1,00	63,15	295,75	14,08	0,00
22	52:00:00	200,00	10,00	1,00	41,49	295,75	8,80	0,00
23	52:00:00	230,00	8,00	1,00	28,13	294,91	7,04	0,00
24	52:00:00	190,00	11,00	1,00	45,65	295,36	9,68	0,00
25	52:00:00	230,00	6,00	1,00	28,03	294,69	5,28	0,00
27	52:00:00	130,00	8,00	1,00	71,36	294,68	7,04	0,00
28	52:00:00	110,00	0,00	1,00	80,02	294,68	0,00	0,00
29	52:00:00	110,00	7,00	1,00	80,02	294,68	6,16	0,00
30	52:00:00	130,00	3,00	1,00	71,35	294,68	2,64	0,00
31	52:00:00	190,00	17,00	1,00	45,36	294,69	14,96	0,00
32	52:00:00	110,00	17,00	1,00	80,41	295,58	14,96	0,00
33	52:00:00	180,00	1,50	1,00	50,15	295,75	1,32	0,00
34	52:00:00	190,00	1,50	1,00	45,82	295,75	1,32	0,00
35	52:00:00	110,00	0,00	1,00	80,02	294,68	0,00	0,00
36	52:00:00	110,00	1,00	1,00	80,02	294,68	0,88	0,00
26	52:00:00	235,00	0,00	1,00	25,81	294,57	354,80	0,00
1	53:00:00	50,00	-694,40	1,00	114,57	314,41	-638,85	0,00
2	53:00:00	100,00	8,00	1,00	91,03	310,09	6,48	0,00
3	53:00:00	60,00	14,00	1,00	108,12	309,53	11,34	0,00
4	53:00:00	60,00	8,00	1,00	107,94	309,12	6,48	0,00
5	53:00:00	100,00	8,00	1,00	90,59	309,07	6,48	0,00
6	53:00:00	125,00	5,00	1,00	78,91	307,11	4,05	0,00
7	53:00:00	160,00	4,00	1,00	61,85	302,73	3,24	0,00
8	53:00:00	110,00	9,00	1,00	83,51	302,73	7,29	0,00
9	53:00:00	180,00	14,00	1,00	52,91	302,11	11,34	0,00
10	53:00:00	130,00	5,00	1,00	74,84	302,73	4,05	0,00
11	53:00:00	185,00	34,78	1,00	50,29	301,07	28,17	0,00
12	53:00:00	210,00	16,00	1,00	38,34	298,48	12,96	0,00
13	53:00:00	210,00	2,00	1,00	38,00	297,70	1,62	0,00
14	53:00:00	200,00	2,00	1,00	42,17	297,33	1,62	0,00
15	53:00:00	190,00	2,00	1,00	46,41	297,10	1,62	0,00
16	53:00:00	150,00	20,00	1,00	63,78	297,20	16,20	0,00
17	53:00:00	180,00	20,00	1,00	50,76	297,14	16,20	0,00
18	53:00:00	100,00	20,00	1,00	85,42	297,14	16,20	0,00
19	53:00:00	150,00	5,00	1,00	63,76	297,15	4,05	0,00
20	53:00:00	170,00	19,00	1,00	55,17	297,32	15,39	0,00
