		LENGHT	DIAMETER	ROUGHNESS	FLOW	VELOCITY	UNITHEADLOSS	FRICTIONFACTOR	QUALITY
16	32:00:00	1,50e+03	8,00	100,00	33,40	0,21	0,05	0,05	0,00
17	32:00:00	1,50e+03	8,00	100,00	58,44	0,37	0,15	0,05	0,00
18	32:00:00	600,00	8,00	100,00	1,79	0,01	2,44e-04	0,08	0,00
19	32:00:00	700,00	12,00	100,00	37,84	0,11	9,58e-03	0,05	0,00
20	32:00:00	350,00	12,00	100,00	15,44	0,04	1,82e-03	0,06	0,00
21	32:00:00	1,40e+03	8,00	100,00	9,20	0,06	5,03e-03	0,06	0,00
22	32:00:00	1,10e+03	12,00	100,00	53,76	0,15	0,02	0,05	0,00
23	32:00:00	1,30e+03	8,00	100,00	16,30	0,10	0,01	0,06	0,00
24	32:00:00	1,30e+03	8,00	100,00	1,62	0,01	2,01e-04	0,08	0,00
25	32:00:00	1,30e+03	8,00	100,00	16,18	0,10	0,01	0,06	0,00
26	32:00:00	600,00	12,00	100,00	305,51	0,87	0,46	0,04	0,00
27	32:00:00	250,00	12,00	100,00	293,19	0,83	0,42	0,04	0,00
28	32:00:00	300,00	12,00	100,00	314,47	0,89	0,48	0,04	0,00
29	32:00:00	200,00	12,00	100,00	361,51	1,03	0,63	0,04	0,00
30	32:00:00	600,00	12,00	100,00	40,32	0,11	0,01	0,05	0,00
31	32:00:00	400,00	8,00	100,00	21,28	0,14	0,02	0,06	0,00
32	32:00:00	400,00	8,00	100,00	12,32	0,08	8,64e-03	0,06	0,00
34	32:00:00	700,00	8,00	100,00	1,93	0,01	2,79e-04	0,08	0,00
35	32:00:00	1000,00	8,00	100,00	3,36	0,02	7,79e-04	0,07	0,00
36	32:00:00	400,00	8,00	100,00	1,68	0,01	2,16e-04	0,08	0,00
37	32:00:00	500,00	8,00	100,00	3,60	0,02	8,86e-04	0,07	0,00
38	32:00:00	500,00	8,00	100,00	2,55	0,02	4,68e-04	0,08	0,00
39	32:00:00	1000,00	8,00	100,00	3,36	0,02	7,79e-04	0,07	0,00
40	32:00:00	700,00	8,00	100,00	0,81	5,16e-03	5,57e-05	0,09	0,00
41	32:00:00	300,00	8,00	100,00	1,12	7,15e-03	1,02e-04	0,09	0,00
1	33:00:00	2,40e+03	12,00	100,00	2,55e-04	7,24e-07	2,37e-14	0,00	0,00
2	33:00:00	800,00	12,00	100,00	20,12	0,06	2,97e-03	0,06	0,00
3	33:00:00	1,30e+03	8,00	100,00	9,40	0,06	5,24e-03	0,06	0,00
4	33:00:00	1,20e+03	8,00	100,00	9,36	0,06	5,19e-03	0,06	0,00
5	33:00:00	1000,00	12,00	100,00	20,08	0,06	2,96e-03	0,06	0,00
6	33:00:00	1,20e+03	12,00	100,00	50,92	0,14	0,02	0,05	0,00
7	33:00:00	2,70e+03	12,00	100,00	57,62	0,16	0,02	0,05	0,00
8	33:00:00	1,20e+03	12,00	140,00	18,76	0,05	1,40e-03	0,03	0,00
9	33:00:00	400,00	12,00	100,00	81,74	0,23	0,04	0,05	0,00
10	33:00:00	1000,00	8,00	140,00	6,70	0,04	1,50e-03	0,04	0,00
11	33:00:00	700,00	12,00	100,00	100,50	0,29	0,06	0,05	0,00
12	33:00:00	1,90e+03	12,00	100,00	147,11	0,42	0,12	0,04	0,00
13	33:00:00	600,00	12,00	100,00	168,55	0,48	0,15	0,04	0,00
14	33:00:00	400,00	12,00	100,00	211,18	0,60	0,23	0,04	0,00
15	33:00:00	300,00	12,00	100,00	278,18	0,79	0,39	0,04	0,00
16	33:00:00	1,50e+03	8,00	100,00	39,96	0,26	0,08	0,05	0,00
17	33:00:00	1,50e+03	8,00	100,00	69,92	0,45	0,22	0,05	0,00
18	33:00:00	600,00	8,00	100,00	2,15	0,01	3,40e-04	0,08	0,00
19	33:00:00	700,00	12,00	100,00	45,27	0,13	0,01	0,05	0,00
20	33:00:00	350,00	12,00	100,00	18,47	0,05	2,54e-03	0,06	0,00
21	33:00:00	1,40e+03	8,00	100,00	11,01	0,07	7,01e-03	0,06	0,00
22	33:00:00	1,10e+03	12,00	100,00	64,32	0,18	0,03	0,05	0,00
23	33:00:00	1,30e+03	8,00	100,00	19,50	0,12	0,02	0,06	0,00
24	33:00:00	1,30e+03	8,00	100,00	1,94	0,01	2,81e-04	0,08	0,00
25	33:00:00	1,30e+03	8,00	100,00	19,36	0,12	0,02	0,06	0,00
26	33:00:00	600,00	12,00	100,00	365,53	1,04	0,64	0,04	0,00
27	33:00:00	250,00	12,00	100,00	350,79	1,00	0,59	0,04	0,00
28	33:00:00	300,00	12,00	100,00	376,25	1,07	0,67	0,04	0,00
29	33:00:00	200,00	12,00	100,00	432,53	1,23	0,87	0,04	0,00
30	33:00:00	600,00	12,00	100,00	48,24	0,14	0,02	0,05	0,00
31	33:00:00	400,00	8,00	100,00	25,46	0,16	0,03	0,05	0,00
32	33:00:00	400,00	8,00	100,00	14,74	0,09	0,01	0,06	0,00
34	33:00:00	700,00	8,00	100,00	2,31	0,01	3,88e-04	0,08	0,00
35	33:00:00	1000,00	8,00	100,00	4,02	0,03	1,09e-03	0,07	0,00
36	33:00:00	400,00	8,00	100,00	2,01	0,01	3,01e-04	0,08	0,00
37	33:00:00	500,00	8,00	100,00	4,31	0,03	1,23e-03	0,07	0,00
38	33:00:00	500,00	8,00	100,00	3,05	0,02	6,52e-04	0,07	0,00
39	33:00:00	1000,00	8,00	100,00	4,02	0,03	1,09e-03	0,07	0,00
40	33:00:00	700,00	8,00	100,00	0,97	6,17e-03	7,76e-05	0,09	0,00
41	33:00:00	300,00	8,00	100,00	1,34	8,55e-03	1,42e-04	0,08	0,00
1	34:00:00	2,40e+03	12,00	100,00	2,55e-04	7,24e-07	2,37e-14	0,00	0,00
2	34:00:00	800,00	12,00	100,00	16,82	0,05	2,13e-03	0,06	0,00
3	34:00:00	1,30e+03	8,00	100,00	7,86	0,05	3,76e-03	0,06	0,00
4	34:00:00	1,20e+03	8,00	100,00	7,82	0,05	3,72e-03	0,06	0,00
5	34:00:00	1000,00	12,00	100,00	16,78	0,05	2,12e-03	0,06	0,00
6	34:00:00	1,20e+03	12,00	100,00	42,56	0,12	0,01	0,05	0,00
7	34:00:00	2,70e+03	12,00	100,00	48,16	0,14	0,01	0,05	0,00
8	34:00:00	1,20e+03	12,00	140,00	15,68	0,04	1,00e-03	0,03	0,00
9	34:00:00	400,00	12,00	100,00	68,32	0,19	0,03	0,05	0,00
10	34:00:00	1000,00	8,00	140,00	5,60	0,04	1,08e-03	0,04	0,00
11	34:00:00	700,00	12,00	100,00	84,00	0,24	0,04	0,05	0,00
12	34:00:00	1,90e+03	12,00	100,00	122,95	0,35	0,08	0,04	0,00
13	34:00:00	600,00	12,00	100,00	140,87	0,40	0,11	0,04	0,00
14	34:00:00	400,00	12,00	100,00	176,51	0,50	0,17	0,04	0,00
15	34:00:00	300,00	12,00	100,00	232,51	0,66	0,28	0,04	0,00
16	34:00:00	1,50e+03	8,00	100,00	33,40	0,21	0,05	0,05	0,00
17	34:00:00	1,50e+03	8,00	100,00	58,44	0,37	0,15	0,05	0,00
18	34:00:00	600,00	8,00	100,00	1,79	0,01	2,44e-04	0,08	0,00
19	34:00:00	700,00	12,00	100,00	37,84	0,11	9,58e-03	0,05	0,00
20	34:00:00	350,00	12,00	100,00	15,44	0,04	1,82e-03	0,06	0,00
21	34:00:00	1,40e+03	8,00	100,00	9,20	0,06	5,03e-03	0,06	0,00
22	34:00:00	1,10e+03	12,00	100,00	53,76	0,15	0,02	0,05	0,00
23	34:00:00	1,30e+03	8,00	100,00	16,30	0,10	0,01	0,06	0,00
24	34:00:00	1,30e+03	8,00	100,00	1,62	0,01	2,01e-04	0,08	0,00
25	34:00:00	1,30e+03	8,00	100,00	16,18	0,10	0,01	0,06	0,00
26	34:00:00	600,00	12,00	100,00	305,51	0,87	0,46	0,04	0,00
27	34:00:00	250,00	12,00	100,00	293,19	0,83	0,42	0,04	0,00
28	34:00:00	300,00	12,00	100,00	314,47	0,89	0,48	0,04	0,00
29	34:00:00	200,00	12,00	100,00	361,51	1,03	0,63	0,04	0,00
30	34:00:00	600,00	12,00	100,00	40,32	0,11	0,01	0,05	0,00
31	34:00:00	400,00	8,00	100,00	21,28	0,14	0,02	0,06	0,00
32	34:00:00	400,00	8,00	100,00	12,32	0,08	8,64e-03	0,06	0,00
34	34:00:00	700,00	8,00	100,00	1,93	0,01	2,79e-04	0,08	0,00
35	34:00:00	1000,00	8,00	100,00	3,36	0,02	7,79e-04	0,07	0,00
36	34:00:00	400,00	8,00	100,00	1,68	0,01	2,16e-04	0,08	0,00
37	34:00:00	500,00	8,00	100,00	3,60	0,02	8,86e-04	0,07	0,00
38	34:00:00	500,00	8,00	100,00	2,55	0,02	4,68e-04	0,08	0,00
39	34:00:00	1000,00	8,00	100,00	3,36	0,02	7,79e-04	0,07	0,00
40	34:00:00	700,00	8,00	100,00	0,81	5,16e-03	5,57e-05	0,09	0,00
41	34:00:00	300,00	8,00	100,00	1,12	7,15e-03	1,02e-04	0,09	0,00
1	35:00:00	2,40e+03	12,00	100,00	2,55e-04	7,24e-07	2,37e-14	0,00	0,00
2	35:00:00	800,00	12,00	100,00	14,57	0,04	1,63e-03	0,06	0,00
3	35:00:00	1,30e+03	8,00	100,00	6,81	0,04	2,88e-03	0,07	0,00
4	35:00:00	1,20e+03	8,00	100,00	6,77	0,04	2,85e-03	0,07	0,00
5	35:00:00	1000,00	12,00	100,00	14,53	0,04	1,63e-03	0,06	0,00
6	35:00:00	1,20e+03	12,00	100,00	36,86	0,10	9,12e-03	0,05	0,00
7	35:00:00	2,70e+03	12,00	100,00	41,71	0,12	0,01	0,05	0,00
8	35:00:00	1,20e+03	12,00	140,00	13,58	0,04	7,70e-04	0,03	0,00
9	35:00:00	400,00	12,00	100,00	59,17	0,17	0,02	0,05	0,00
10	35:00:00	1000,00	8,00	140,00	4,85	0,03	8,24e-04	0,04	0,00
11	35:00:00	700,00	12,00	100,00	72,75	0,21	0,03	0,05	0,00
12	35:00:00	1,90e+03	12,00	100,00	106,49	0,30	0,07	0,05	0,00
13	35:00:00	600,00	12,00	100,00	122,01	0,35	0,08	0,05	0,00
14	35:00:00	400,00	12,00	100,00	152,87	0,43	0,13	0,04	0,00
15	35:00:00	300,00	12,00	100,00	201,37	0,57	0,21	0,04	0,00
16	35:00:00	1,50e+03	8,00	100,00	28,92	0,18	0,04	0,05	0,00
17	35:00:00	1,50e+03	8,00	100,00	50,62	0,32	0,12	0,05	0,00
18	35:00:00	600,00	8,00	100,00	1,55	9,92e-03	1,87e-04	0,08	0,00
19	35:00:00	700,00	12,00	100,00	32,77	0,09	7,34e-03	0,05	0,00
20	35:00:00	350,00	12,00	100,00	13,37	0,04	1,39e-03	0,06	0,00
21	35:00:00	1,40e+03	8,00	100,00	7,97	0,05	3,86e-03	0,06	0,00
22	35:00:00	1,10e+03	12,00	100,00	46,56	0,13	0,01	0,05	0,00
23	35:00:00	1,30e+03	8,00	100,00	14,12	0,09	0,01	0,06	0,00
24	35:00:00	1,30e+03	8,00	100,00	1,40	8,95e-03	1,54e-04	0,08	0,00
25	35:00:00	1,30e+03	8,00	100,00	14,01	0,09	0,01	0,06	0,00
26	35:00:00	600,00	12,00	100,00	264,60	0,75	0,35	0,04	0,00
27	35:00:00	250,00	12,00	100,00	253,93	0,72	0,33	0,04	0,00
28	35:00:00	300,00	12,00	100,00	272,36	0,77	0,37	0,04	0,00
29	35:00:00	200,00	12,00	100,00	313,10	0,89	0,48	0,04	0,00
30	35:00:00	600,00	12,00	100,00	34,92	0,10	8,25e-03	0,05	0,00
31	35:00:00	400,00	8,00	100,00	18,43	0,12	0,02	0,06	0,00
32	35:00:00	400,00	8,00	100,00	10,67	0,07	6,62e-03	0,06	0,00
34	35:00:00	700,00	8,00	100,00	1,67	0,01	2,13e-04	0,08	0,00
35	35:00:00	1000,00	8,00	100,00	2,91	0,02	5,97e-04	0,07	0,00
36	35:00:00	400,00	8,00	100,00	1,46	9,29e-03	1,65e-04	0,08	0,00
37	35:00:00	500,00	8,00	100,00	3,12	0,02	6,79e-04	0,07	0,00
38	35:00:00	500,00	8,00	100,00	2,21	0,01	3,58e-04	0,08	0,00
39	35:00:00	1000,00	8,00	100,00	2,91	0,02	5,97e-04	0,07	0,00
40	35:00:00	700,00	8,00	100,00	0,70	4,47e-03	4,26e-05	0,09	0,00
41	35:00:00	300,00	8,00	100,00	0,97	6,19e-03	7,80e-05	0,09	0,00
1	36:00:00	2,40e+03	12,00	100,00	2,55e-04	7,24e-07	2,37e-14	0,00	0,00
2	36:00:00	800,00	12,00	100,00	15,62	0,04	1,86e-03	0,06	0,00
3	36:00:00	1,30e+03	8,00	100,00	7,30	0,05	3,28e-03	0,06	0,00
4	36:00:00	1,20e+03	8,00	100,00	7,26	0,05	3,25e-03	0,06	0,00
5	36:00:00	1000,00	12,00	100,00	15,58	0,04	1,85e-03	0,06	0,00
6	36:00:00	1,20e+03	12,00	100,00	39,52	0,11	0,01	0,05	0,00
7	36:00:00	2,70e+03	12,00	100,00	44,72	0,13	0,01	0,05	0,00
8	36:00:00	1,20e+03	12,00	140,00	14,56	0,04	8,76e-04	0,03	0,00
9	36:00:00	400,00	12,00	100,00	63,44	0,18	0,02	0,05	0,00
10	36:00:00	1000,00	8,00	140,00	5,20	0,03	9,38e-04	0,04	0,00
11	36:00:00	700,00	12,00	100,00	78,00	0,22	0,04	0,05	0,00
12	36:00:00	1,90e+03	12,00	100,00	114,17	0,32	0,07	0,05	0,00
13	36:00:00	600,00	12,00	100,00	130,81	0,37	0,10	0,04	0,00
14	36:00:00	400,00	12,00	100,00	163,90	0,46	0,14	0,04	0,00
15	36:00:00	300,00	12,00	100,00	215,90	0,61	0,24	0,04	0,00
16	36:00:00	1,50e+03	8,00	100,00	31,01	0,20	0,05	0,05	0,00
17	36:00:00	1,50e+03	8,00	100,00	54,27	0,35	0,13	0,05	0,00
18	36:00:00	600,00	8,00	100,00	1,67	0,01	2,13e-04	0,08	0,00
19	36:00:00	700,00	12,00	100,00	35,14	0,10	8,35e-03	0,05	0,00
20	36:00:00	350,00	12,00	100,00	14,34	0,04	1,59e-03	0,06	0,00
21	36:00:00	1,40e+03	8,00	100,00	8,54	0,05	4,39e-03	0,06	0,00
22	36:00:00	1,10e+03	12,00	100,00	49,92	0,14	0,02	0,05	0,00
23	36:00:00	1,30e+03	8,00	100,00	15,14	0,10	0,01	0,06	0,00
24	36:00:00	1,30e+03	8,00	100,00	1,50	9,59e-03	1,76e-04	0,08	0,00
25	36:00:00	1,30e+03	8,00	100,00	15,02	0,10	0,01	0,06	0,00
26	36:00:00	600,00	12,00	100,00	283,69	0,80	0,40	0,04	0,00
27	36:00:00	250,00	12,00	100,00	272,25	0,77	0,37	0,04	0,00
28	36:00:00	300,00	12,00	100,00	292,01	0,83	0,42	0,04	0,00
29	36:00:00	200,00	12,00	100,00	335,69	0,95	0,55	0,04	0,00
30	36:00:00	600,00	12,00	100,00	37,44	0,11	9,39e-03	0,05	0,00
31	36:00:00	400,00	8,00	100,00	19,76	0,13	0,02	0,06	0,00
32	36:00:00	400,00	8,00	100,00	11,44	0,07	7,53e-03	0,06	0,00
34	36:00:00	700,00	8,00	100,00	1,79	0,01	2,43e-04	0,08	0,00
35	36:00:00	1000,00	8,00	100,00	3,12	0,02	6,79e-04	0,07	0,00
36	36:00:00	400,00	8,00	100,00	1,56	9,96e-03	1,88e-04	0,08	0,00
37	36:00:00	500,00	8,00	100,00	3,34	0,02	7,72e-04	0,07	0,00
38	36:00:00	500,00	8,00	100,00	2,37	0,02	4,08e-04	0,08	0,00
39	36:00:00	1000,00	8,00	100,00	3,12	0,02	6,79e-04	0,07	0,00
40	36:00:00	700,00	8,00	100,00	0,75	4,79e-03	4,85e-05	0,09	0,00
41	36:00:00	300,00	8,00	100,00	1,04	6,64e-03	8,88e-05	0,09	0,00
1	37:00:00	2,40e+03	12,00	100,00	486,08	1,38	1,08	0,04	0,00
2	37:00:00	800,00	12,00	100,00	396,95	1,13	0,74	0,04	0,00
3	37:00:00	1,30e+03	8,00	100,00	79,93	0,51	0,28	0,05	0,00
4	37:00:00	1,20e+03	8,00	100,00	63,83	0,41	0,18	0,05	0,00
5	37:00:00	1000,00	12,00	100,00	54,63	0,15	0,02	0,05	0,00
6	37:00:00	1,20e+03	12,00	100,00	442,38	1,25	0,91	0,04	0,00
7	37:00:00	2,70e+03	12,00	100,00	436,63	1,24	0,89	0,04	0,00
8	37:00:00	1,20e+03	12,00	140,00	16,10	0,05	1,06e-03	0,03	0,00
9	37:00:00	400,00	12,00	100,00	415,93	1,18	0,81	0,04	0,00
10	37:00:00	1000,00	8,00	140,00	5,75	0,04	1,13e-03	0,04	0,00
11	37:00:00	700,00	12,00	100,00	399,83	1,13	0,75	0,04	0,00
12	37:00:00	1,90e+03	12,00	100,00	359,83	1,02	0,62	0,04	0,00
13	37:00:00	600,00	12,00	100,00	341,43	0,97	0,56	0,04	0,00
14	37:00:00	400,00	12,00	100,00	275,11	0,78	0,38	0,04	0,00
15	37:00:00	300,00	12,00	100,00	217,61	0,62	0,24	0,04	0,00
16	37:00:00	1,50e+03	8,00	100,00	64,02	0,41	0,18	0,05	0,00
17	37:00:00	1,50e+03	8,00	100,00	30,28	0,19	0,05	0,05	0,00
18	37:00:00	600,00	8,00	100,00	24,63	0,16	0,03	0,05	0,00
19	37:00:00	700,00	12,00	100,00	31,91	0,09	6,99e-03	0,05	0,00
20	37:00:00	350,00	12,00	100,00	8,91	0,03	6,58e-04	0,07	0,00
21	37:00:00	1,40e+03	8,00	100,00	16,39	0,10	0,01	0,06	0,00
22	37:00:00	1,10e+03	12,00	100,00	55,20	0,16	0,02	0,05	0,00
23	37:00:00	1,30e+03	8,00	100,00	16,74	0,11	0,02	0,06	0,00
24	37:00:00	1,30e+03	8,00	100,00	1,66	0,01	2,12e-04	0,08	0,00
25	37:00:00	1,30e+03	8,00	100,00	16,61	0,11	0,02	0,06	0,00
26	37:00:00	600,00	12,00	100,00	172,38	0,49	0,16	0,04	0,00
27	37:00:00	250,00	12,00	100,00	185,03	0,52	0,18	0,04	0,00
28	37:00:00	300,00	12,00	100,00	163,18	0,46	0,14	0,04	0,00
29	37:00:00	200,00	12,00	100,00	114,88	0,33	0,07	0,05	0,00
30	37:00:00	600,00	12,00	100,00	41,40	0,12	0,01	0,05	0,00
31	37:00:00	400,00	8,00	100,00	21,85	0,14	0,02	0,06	0,00
32	37:00:00	400,00	8,00	100,00	12,65	0,08	9,07e-03	0,06	0,00
34	37:00:00	700,00	8,00	100,00	1,98	0,01	2,92e-04	0,08	0,00
35	37:00:00	1000,00	8,00	100,00	3,45	0,02	8,18e-04	0,07	0,00
36	37:00:00	400,00	8,00	100,00	1,72	0,01	2,27e-04	0,08	0,00
37	37:00:00	500,00	8,00	100,00	10,64	0,07	6,59e-03	0,06	0,00
38	37:00:00	500,00	8,00	100,00	2,62	0,02	4,91e-04	0,08	0,00
39	37:00:00	1000,00	8,00	100,00	3,45	0,02	8,18e-04	0,07	0,00
40	37:00:00	700,00	8,00	100,00	0,83	5,30e-03	5,85e-05	0,09	0,00
41	37:00:00	300,00	8,00	100,00	1,15	7,34e-03	1,07e-04	0,09	0,00
1	38:00:00	2,40e+03	12,00	100,00	694,40	1,97	2,10	0,03	0,00
2	38:00:00	800,00	12,00	100,00	576,32	1,63	1,48	0,04	0,00
3	38:00:00	1,30e+03	8,00	100,00	110,80	0,71	0,50	0,04	0,00
4	38:00:00	1,20e+03	8,00	100,00	98,06	0,63	0,40	0,04	0,00
5	38:00:00	1000,00	12,00	100,00	90,78	0,26	0,05	0,05	0,00
6	38:00:00	1,20e+03	12,00	100,00	659,82	1,87	1,91	0,04	0,00
7	38:00:00	2,70e+03	12,00	100,00	655,27	1,86	1,88	0,04	0,00
8	38:00:00	1,20e+03	12,00	140,00	12,74	0,04	6,84e-04	0,03	0,00
9	38:00:00	400,00	12,00	100,00	638,89	1,81	1,80	0,04	0,00
10	38:00:00	1000,00	8,00	140,00	4,55	0,03	7,32e-04	0,04	0,00
11	38:00:00	700,00	12,00	100,00	626,15	1,78	1,73	0,04	0,00
12	38:00:00	1,90e+03	12,00	100,00	594,50	1,69	1,57	0,04	0,00
13	38:00:00	600,00	12,00	100,00	579,94	1,65	1,50	0,04	0,00
14	38:00:00	400,00	12,00	100,00	481,71	1,37	1,07	0,04	0,00
15	38:00:00	300,00	12,00	100,00	436,21	1,24	0,89	0,04	0,00
16	38:00:00	1,50e+03	8,00	100,00	96,41	0,62	0,39	0,04	0,00
17	38:00:00	1,50e+03	8,00	100,00	21,79	0,14	0,02	0,06	0,00
18	38:00:00	600,00	8,00	100,00	50,10	0,32	0,12	0,05	0,00
19	38:00:00	700,00	12,00	100,00	10,12	0,03	8,31e-04	0,06	0,00
20	38:00:00	350,00	12,00	100,00	8,08	0,02	5,48e-04	0,07	0,00
21	38:00:00	1,40e+03	8,00	100,00	28,10	0,18	0,04	0,05	0,00
22	38:00:00	1,10e+03	12,00	100,00	43,68	0,12	0,01	0,05	0,00
23	38:00:00	1,30e+03	8,00	100,00	13,24	0,08	9,88e-03	0,06	0,00
24	38:00:00	1,30e+03	8,00	100,00	1,32	8,39e-03	1,37e-04	0,08	0,00
25	38:00:00	1,30e+03	8,00	100,00	13,15	0,08	9,74e-03	0,06	0,00
26	38:00:00	600,00	12,00	100,00	446,17	1,27	0,92	0,04	0,00
27	38:00:00	250,00	12,00	100,00	456,18	1,29	0,96	0,04	0,00
28	38:00:00	300,00	12,00	100,00	438,89	1,25	0,90	0,04	0,00
29	38:00:00	200,00	12,00	100,00	400,67	1,14	0,76	0,04	0,00
30	38:00:00	600,00	12,00	100,00	32,76	0,09	7,33e-03	0,05	0,00
31	38:00:00	400,00	8,00	100,00	17,29	0,11	0,02	0,06	0,00
32	38:00:00	400,00	8,00	100,00	10,01	0,06	5,88e-03	0,06	0,00
34	38:00:00	700,00	8,00	100,00	1,57	0,01	1,90e-04	0,08	0,00
35	38:00:00	1000,00	8,00	100,00	2,73	0,02	5,30e-04	0,07	0,00
36	38:00:00	400,00	8,00	100,00	1,36	8,71e-03	1,47e-04	0,08	0,00
37	38:00:00	500,00	8,00	100,00	23,55	0,15	0,03	0,05	0,00
38	38:00:00	500,00	8,00	100,00	2,07	0,01	3,18e-04	0,08	0,00
39	38:00:00	1000,00	8,00	100,00	2,73	0,02	5,30e-04	0,07	0,00
40	38:00:00	700,00	8,00	100,00	0,66	4,19e-03	3,79e-05	0,09	0,00
41	38:00:00	300,00	8,00	100,00	0,91	5,81e-03	6,93e-05	0,09	0,00
1	39:00:00	2,40e+03	12,00	100,00	694,40	1,97	2,10	0,03	0,00
2	39:00:00	800,00	12,00	100,00	580,17	1,65	1,50	0,04	0,00
3	39:00:00	1,30e+03	8,00	100,00	109,35	0,70	0,49	0,04	0,00
4	39:00:00	1,20e+03	8,00	100,00	100,81	0,64	0,42	0,04	0,00
5	39:00:00	1000,00	12,00	100,00	95,93	0,27	0,05	0,05	0,00
6	39:00:00	1,20e+03	12,00	100,00	671,22	1,90	1,97	0,03	0,00
7	39:00:00	2,70e+03	12,00	100,00	668,17	1,90	1,95	0,04	0,00
8	39:00:00	1,20e+03	12,00	140,00	8,54	0,02	3,26e-04	0,04	0,00
9	39:00:00	400,00	12,00	100,00	657,19	1,86	1,89	0,04	0,00
10	39:00:00	1000,00	8,00	140,00	3,05	0,02	3,49e-04	0,04	0,00
11	39:00:00	700,00	12,00	100,00	648,65	1,84	1,85	0,04	0,00
12	39:00:00	1,90e+03	12,00	100,00	627,43	1,78	1,74	0,04	0,00
13	39:00:00	600,00	12,00	100,00	617,67	1,75	1,69	0,04	0,00
14	39:00:00	400,00	12,00	100,00	519,91	1,47	1,23	0,04	0,00
15	39:00:00	300,00	12,00	100,00	489,41	1,39	1,10	0,04	0,00
16	39:00:00	1,50e+03	8,00	100,00	96,54	0,62	0,39	0,04	0,00
17	39:00:00	1,50e+03	8,00	100,00	46,52	0,30	0,10	0,05	0,00
18	39:00:00	600,00	8,00	100,00	54,49	0,35	0,14	0,05	0,00
19	39:00:00	700,00	12,00	100,00	4,23	0,01	1,66e-04	0,07	0,00
20	39:00:00	350,00	12,00	100,00	16,43	0,05	2,04e-03	0,06	0,00
21	39:00:00	1,40e+03	8,00	100,00	29,85	0,19	0,04	0,05	0,00
22	39:00:00	1,10e+03	12,00	100,00	29,28	0,08	5,96e-03	0,06	0,00
23	39:00:00	1,30e+03	8,00	100,00	8,88	0,06	4,71e-03	0,06	0,00
24	39:00:00	1,30e+03	8,00	100,00	0,88	5,63e-03	6,54e-05	0,09	0,00
25	39:00:00	1,30e+03	8,00	100,00	8,81	0,06	4,64e-03	0,06	0,00
26	39:00:00	600,00	12,00	100,00	528,00	1,50	1,26	0,04	0,00
27	39:00:00	250,00	12,00	100,00	534,71	1,52	1,29	0,04	0,00
28	39:00:00	300,00	12,00	100,00	523,12	1,48	1,24	0,04	0,00
29	39:00:00	200,00	12,00	100,00	497,50	1,41	1,13	0,04	0,00
30	39:00:00	600,00	12,00	100,00	21,96	0,06	3,50e-03	0,06	0,00
31	39:00:00	400,00	8,00	100,00	11,59	0,07	7,72e-03	0,06	0,00
32	39:00:00	400,00	8,00	100,00	6,71	0,04	2,80e-03	0,07	0,00
34	39:00:00	700,00	8,00	100,00	1,05	6,70e-03	9,04e-05	0,09	0,00
35	39:00:00	1000,00	8,00	100,00	1,83	0,01	2,53e-04	0,08	0,00
36	39:00:00	400,00	8,00	100,00	0,91	5,84e-03	7,00e-05	0,09	0,00
37	39:00:00	500,00	8,00	100,00	26,80	0,17	0,04	0,05	0,00
38	39:00:00	500,00	8,00	100,00	1,39	8,87e-03	1,52e-04	0,08	0,00
39	39:00:00	1000,00	8,00	100,00	1,83	0,01	2,53e-04	0,08	0,00
40	39:00:00	700,00	8,00	100,00	0,44	2,81e-03	1,81e-05	0,10	0,00
41	39:00:00	300,00	8,00	100,00	0,61	3,89e-03	3,30e-05	0,09	0,00
1	40:00:00	2,40e+03	12,00	100,00	694,40	1,97	2,10	0,03	0,00
2	40:00:00	800,00	12,00	100,00	579,27	1,64	1,50	0,04	0,00
3	40:00:00	1,30e+03	8,00	100,00	109,69	0,70	0,50	0,04	0,00
4	40:00:00	1,20e+03	8,00	100,00	100,17	0,64	0,42	0,04	0,00
5	40:00:00	1000,00	12,00	100,00	94,73	0,27	0,05	0,05	0,00
6	40:00:00	1,20e+03	12,00	100,00	668,56	1,90	1,95	0,03	0,00
7	40:00:00	2,70e+03	12,00	100,00	665,16	1,89	1,94	0,04	0,00
8	40:00:00	1,20e+03	12,00	140,00	9,52	0,03	3,99e-04	0,04	0,00
9	40:00:00	400,00	12,00	100,00	652,92	1,85	1,87	0,04	0,00
10	40:00:00	1000,00	8,00	140,00	3,40	0,02	4,27e-04	0,04	0,00
11	40:00:00	700,00	12,00	100,00	643,40	1,83	1,82	0,04	0,00
12	40:00:00	1,90e+03	12,00	100,00	619,75	1,76	1,70	0,04	0,00
13	40:00:00	600,00	12,00	100,00	608,87	1,73	1,64	0,04	0,00
14	40:00:00	400,00	12,00	100,00	510,75	1,45	1,19	0,04	0,00
15	40:00:00	300,00	12,00	100,00	476,75	1,35	1,05	0,04	0,00
16	40:00:00	1,50e+03	8,00	100,00	96,76	0,62	0,39	0,04	0,00
17	40:00:00	1,50e+03	8,00	100,00	41,00	0,26	0,08	0,05	0,00
18	40:00:00	600,00	8,00	100,00	53,63	0,34	0,13	0,05	0,00
19	40:00:00	700,00	12,00	100,00	0,97	2,75e-03	1,08e-05	0,09	0,00
20	40:00:00	350,00	12,00	100,00	14,57	0,04	1,64e-03	0,06	0,00
